<unk>	0
<s>	0
</s>	0
▁	-2.58465
,	-3.23472
.	-3.96869
:	-4.13294
s	-4.47647
▁/	-5.06418
)	-5.08032
▁-	-5.18587
-	-5.19408
▁(	-5.26704
;	-5.39334
ຂອງ	-5.44364
▁ແລະ	-5.56284
ແລະ	-5.63448
▁_	-5.69991
▁&	-5.74137
▁ການ	-5.78827
y	-5.94577
ການ	-5.95176
er	-5.98927
m	-6.00176
ing	-6.01806
▁1	-6.06628
D	-6.07935
ໃນ	-6.08538
C	-6.09283
gt	-6.10318
d	-6.10377
r	-6.10774
▁C	-6.1115
▁S	-6.1326
ທີ່	-6.15217
▁A	-6.16863
▁2	-6.18272
3	-6.21804
▁T	-6.22215
A	-6.27181
x	-6.28356
/	-6.29292
▁...	-6.29784
2	-6.30038
▁B	-6.30217
▁ໃນ	-6.31857
M	-6.32156
g	-6.32974
▁3	-6.3325
n	-6.33791
S	-6.33844
mm	-6.38138
in	-6.41756
▁$	-6.42012
t	-6.44113
4	-6.44637
▁M	-6.456
ນ	-6.46413
e	-6.46496
an	-6.47071
amp	-6.48727
i	-6.49055
ເປັນ	-6.50895
▁5	-6.51614
▁4	-6.52031
on	-6.52464
B	-6.53262
ed	-6.53996
com	-6.54954
▁ຂອງ	-6.55258
L	-6.55466
T	-6.55694
▁P	-6.55941
▁–	-6.5667
al	-6.57991
▁Co	-6.61031
1	-6.63124
!	-6.63998
▁H	-6.64525
▁ສໍາລັບ	-6.66091
▁2018	-6.67554
▁L	-6.67637
ສໍາລັບ	-6.68421
▁ທີ່	-6.68574
▁D	-6.68988
ກ	-6.69252
ໄດ້	-6.69396
▁ເຄື່ອງ	-6.7098
5	-6.72032
ກັບ	-6.73014
G	-6.73628
▁ຈີນ	-6.75454
▁F	-6.75479
▁10	-6.75911
en	-6.76397
▁R	-6.76567
V	-6.76876
W	-6.77238
"	-6.82335
▁E	-6.82578
▁ໂດຍ	-6.85344
P	-6.85512
▁+	-6.86915
c	-6.87996
F	-6.88721
o	-6.89167
k	-6.91029
▁ຫນ້າທໍາອິດ	-6.91062
ດ	-6.91103
or	-6.91994
▁ຜະລິດຕະພັນ	-6.9261
▁tattoos	-6.93368
▁K	-6.93698
▁ສະ	-6.93914
▁ມີ	-6.94032
▁G	-6.96412
H	-6.96919
▁"	-6.97279
▁2019	-6.9761
a	-6.98818
N	-6.98947
ມີ	-6.98956
▁ໄດ້	-6.99776
b	-7.00483
l	-7.0094
ບ	-7.01042
K	-7.01518
▁6	-7.01706
u	-7.026
?	-7.03365
▁*	-7.03889
ມ	-7.04678
▁Dust	-7.05562
▁W	-7.05701
le	-7.08362
20	-7.08992
p	-7.08999
