<unk>	0
<s>	0
</s>	0
▁	-2.11685
,	-3.91784
:	-4.26066
.	-4.55552
)	-4.74833
ของ	-5.08028
▁(	-5.14285
ที่	-5.16548
▁-	-5.1777
;	-5.22038
s	-5.25042
-	-5.31998
และ	-5.41692
▁&	-5.46484
gt	-5.54565
▁/	-5.60607
▁และ	-5.68823
ใน	-5.81895
การ	-5.86261
▁1	-5.93888
/	-5.98295
ได้	-6.06352
น	-6.08755
S	-6.12777
...	-6.13457
▁2	-6.14525
A	-6.16351
สําหรับ	-6.20377
เป็น	-6.23884
2	-6.28637
D	-6.2881
▁_	-6.29551
▁3	-6.30269
แบบ	-6.30465
ม	-6.31
ส	-6.337
ก	-6.36188
V	-6.39212
C	-6.40081
3	-6.4368
▁S	-6.44309
d	-6.4659
ค	-6.48494
กับ	-6.48901
มา	-6.4923
▁C	-6.50003
y	-6.51609
?	-6.52618
e	-6.53134
m	-6.5339
▁การ	-6.55207
x	-6.57096
B	-6.57148
1	-6.57363
ให้	-6.60721
▁A	-6.62433
จาก	-6.62495
c	-6.63208
M	-6.63912
▁4	-6.6547
มี	-6.65822
!	-6.66675
er	-6.66853
ing	-6.67534
▁5	-6.68473
▁ๆ	-6.68575
G	-6.68699
ล	-6.69023
▁ผลิตภัณฑ์	-6.69849
T	-6.71955
ด	-6.72327
▁B	-6.72844
L	-6.73403
▁เครื่อง	-6.74486
"	-6.7465
(	-6.75648
W	-6.77436
a	-6.78024
นี้	-6.78428
▁T	-6.79533
ด้วย	-6.7962
▁10	-6.81133
F	-6.81469
g	-6.8219
ง	-6.82825
▁P	-6.83651
in	-6.85208
b	-6.86171
K	-6.86658
p	-6.86702
4	-6.86784
ท	-6.86998
ต	-6.89017
k	-6.9004
ตัว	-6.91247
ว่า	-6.91782
เครื่อง	-6.92263
ไป	-6.93545
com	-6.93885
ว	-6.94125
n	-6.95274
i	-6.95348
N	-6.95452
▁ใน	-6.96126
น้ํา	-6.96857
ย	-6.97909
บ	-6.9849
5	-6.99368
▁D	-6.99809
P	-7.00261
amp	-7.00285
▁F	-7.00372
8	-7.00936
แล้ว	-7.03022
▁หรือ	-7.03143
t	-7.03616
H	-7.03799
▁M	-7.04368
▁สําหรับ	-7.0463
▁"	-7.04949
ร	-7.06279
▁6	-7.07598
▁มี	-7.07994
เ	-7.08134
R	-7.09359
an	-7.09761
ทํา	-7.1028
▁เป็น	-7.10953
ดี	-7.10954
o	-7.11719
6	-7.12921
▁*	-7.13083
▁E	-7.13273
▁R	-7.13796
al	-7.14089
กัน	-7.15425
ต่อ	-7.15766
ป	-7.17026
ไม่	-7.17138
▁H	-7.17314
ห	-7.17518
f	-7.17581
